center_x,center_y,center_z,error
-162.502459,-162.503274,nan,nan
-147.502459,-162.503274,nan,nan
-132.502459,-162.503274,-1.034234257142857,-4.201719505766323
-117.50245899999999,-162.503274,-2.549295951310861,-3.4091974489507804
-102.50245899999999,-162.503274,-4.009070805336832,-3.058631205438762
-87.50245899999999,-162.503274,-5.0123437184044235,-2.8043700245178282
-72.50245899999999,-162.503274,-5.195149294975689,-2.7627529308663945
-57.50245899999999,-162.503274,-5.198724673519737,-2.637822211327038
-42.50245899999999,-162.503274,-5.213662130864198,-2.4915332800052017
-27.502458999999988,-162.503274,-5.177075782161941,-2.416221836247403
-12.502458999999988,-162.503274,-5.230525600824743,-2.246807925058534
2.4975410000000124,-162.503274,-5.230870167350287,-2.1348127861109494
17.497541000000012,-162.503274,-5.208379764874847,-2.04411944738243
32.49754100000001,-162.503274,-5.1740955117235705,-1.965754742184538
47.49754100000001,-162.503274,-5.182746577596741,-1.8649157368008715
62.49754100000001,-162.503274,-5.218182836378737,-1.7714498539918468
77.49754100000001,-162.503274,-5.154333958041958,-1.8196113168382042
92.49754100000001,-162.503274,-5.220001310004117,-1.785400575569119
107.49754100000001,-162.503274,-4.937208182874855,-1.7585675863630281
122.49754100000001,-162.503274,-3.6918187876224398,-1.9762867701549396
137.497541,-162.503274,-1.950598251340996,-2.532149842397327
152.497541,-162.503274,-0.4608725,-3.3482878637476587
-162.502459,-147.503274,nan,nan
-147.502459,-147.503274,-1.53384907102593,-4.056292918945164
-132.502459,-147.503274,-4.296800959911894,-3.031794444256239
-117.50245899999999,-147.503274,-8.36277258850866,-1.6139854523372994
-102.50245899999999,-147.503274,-11.722998695173581,-1.2610853914870395
-87.50245899999999,-147.503274,-14.215681586965548,-0.859345027904385
-72.50245899999999,-147.503274,-15.519529059308722,-0.3664091234956422
-57.50245899999999,-147.503274,-15.742001712114988,-0.036569380066938516
-42.50245899999999,-147.503274,-15.779473261435166,0.3424138417940352
-27.502458999999988,-147.503274,-15.767610306004144,0.6406157833478616
-12.502458999999988,-147.503274,-15.728069342072411,0.8969990186493726
2.4975410000000124,-147.503274,-15.73540063382046,1.145323785715989
17.497541000000012,-147.503274,-15.758304036640594,1.3449084605052568
32.49754100000001,-147.503274,-15.770602253687317,1.441271972758865
47.49754100000001,-147.503274,-15.76264763035343,1.4469182581423272
62.49754100000001,-147.503274,-15.74951895973706,1.368632098803259
77.49754100000001,-147.503274,-15.7954891946533,1.1823323548017655
92.49754100000001,-147.503274,-15.499347348133595,0.8175940156153622
107.49754100000001,-147.503274,-13.815190800813008,0.18613840873599957
122.49754100000001,-147.503274,-10.779735764705881,-0.12581364436783388
137.497541,-147.503274,-6.657549573640168,-0.6773642689070316
152.497541,-147.503274,-2.414190091825308,-2.390240833872119
-162.502459,-132.503274,-1.034793696902655,-4.329351295755585
-147.502459,-132.503274,-4.252958573068432,-3.0400210856047276
-132.502459,-132.503274,-9.787571357692308,-1.2557416519916482
-117.50245899999999,-132.503274,-14.698320270797963,-1.4442234223669055
-102.50245899999999,-132.503274,-18.87565436627655,-1.5856314449752513
-87.50245899999999,-132.503274,-22.22441818478261,-1.1748745064565718
-72.50245899999999,-132.503274,-24.6359488405261,-0.4308267365941651
-57.50245899999999,-132.503274,-26.011624786820168,0.33847333029357457
-42.50245899999999,-132.503274,-26.221091735608553,0.8350019411859254
-27.502458999999988,-132.503274,-26.24685166190076,1.472769990865219
-12.502458999999988,-132.503274,-26.236697564926928,2.126729143826754
2.4975410000000124,-132.503274,-26.209376663324978,2.651142918922206
