end_x,end_y,error
39,12,-4.914462407430013
42,12,-4.803594059414333
45,12,-4.683451864454481
48,12,-4.5524923006693525
51,12,-4.431326707204183
54,12,-4.320855935414632
57,12,-4.18795723385281
60,12,-4.018082406785753
63,12,-3.7915456295013428
66,12,-3.563413619995117
69,12,-3.3399704562293158
72,12,-3.1427659458584256
75,12,-2.970752133263482
78,12,-2.8347354465060763
81,12,-2.7434789074791803
84,12,-2.6854999330308704
87,12,-2.6454617182413735
90,12,-2.622857862048679
93,12,-2.6202579074435763
96,12,-2.628071387608846
99,12,-2.6612410280439587
102,12,-2.6747813489702015
105,12,-2.6670989195505777
108,12,-2.653384659025404
111,12,-2.605620331234402
114,12,-2.57995703485277
117,12,-2.558418724271986
120,12,-2.5379810333251953
123,12,-2.5054505136277943
126,12,-2.462894572152032
129,12,-2.4307378133138022
132,12,-2.412262545691596
135,12,-2.39587500360277
138,12,-2.3659243053860135
141,12,-2.3436445924970837
144,12,-2.321254942152235
147,12,-2.313352386156718
150,12,-2.2836468352211847
153,12,-2.2453238831626043
156,12,-2.2148076958126492
159,12,-2.182391126950582
162,12,-2.1671735048294067
165,12,-2.1288763417137995
168,12,-2.1021775801976523
171,12,-2.096474051475525
174,12,-2.0743461582395764
177,12,-2.0592173205481634
180,12,-2.0284956561194525
183,12,-2.005292428864373
186,12,-1.971784234046936
189,12,-1.9249362813101873
192,12,-1.874954726960924
195,12,-1.8362921741273668
198,12,-1.8168600135379367
201,12,-1.8016448020935059
204,12,-1.8057261043124728
207,12,-1.7864110734727647
210,12,-1.7757047017415364
213,12,-1.746645278400845
216,12,-1.6895258956485324
219,12,-1.6622657908333673
222,12,-1.6431193484200373
225,12,-1.6381365193261042
228,12,-1.6370566156175401
231,12,-1.6119343837102253
234,12,-1.5965421862072415
237,12,-1.5764205323325262
240,12,-1.5666177935070462
243,12,-1.5774400499131944
246,12,-1.5928982231352065
249,12,-1.5781566301981609
252,12,-1.5768671698040433
255,12,-1.556559099091424
258,12,-1.5446324878268771
261,12,-1.5299261543485854
264,12,-1.4894613954755995
267,12,-1.4289510250091553
270,12,-1.3790758318371243
273,12,-1.3306870063145955
276,12,-1.3262609243392944
279,12,-1.3362973928451538
282,12,-1.3913926813337538
285,12,-1.4584625032212999
288,12,-1.5641747183269925
291,12,-1.7104545831680298
294,12,-1.9079474608103435
297,12,-2.131181796391805
300,12,-2.3893718984391956
303,12,-2.6366630130343967
306,12,-2.831822236378988
309,12,-2.9949615796407065
312,12,-3.149361504448785
315,12,-3.286510361565484
318,12,-3.4030649662017822
321,12,-3.5400347179836698
324,12,-2.8690029780069985
327,12,-0.41931917932298446
330,12,0.0
333,12,0.0
336,12,0.0
339,12,0.0
341,12,0.0
3,15,0.0
6,15,0.0
9,15,0.0
12,15,0.0
15,15,0.0
18,15,0.0
21,15,0.0
24,15,0.0
27,15,0.0
30,15,-3.4649013413323297
33,15,-5.062880833943685
36,15,-4.913920508490668
39,15,-4.782481882307264
42,15,-4.646980073716906
45,15,-4.5260354148017035
48,15,-4.381491396162245
51,15,-4.191431442896525
54,15,-3.935463031133016
57,15,-3.631980445649889
60,15,-3.3411588933732776
63,15,-3.0632905695173474
66,15,-2.833225144280328
69,15,-2.61975179778205
72,15,-2.4355967044830322
75,15,-2.291013240814209
78,15,-2.193206548690796
81,15,-2.100936690966288
84,15,-2.0378165907329984
87,15,-1.9679234955045912
90,15,-1.9151096608903673
93,15,-1.896418293317159
96,15,-1.8993718491660223
99,15,-1.910781357023451
102,15,-1.9196357329686482
105,15,-1.890742301940918
108,15,-1.8768520487679377
111,15,-1.8327463732825384
114,15,-1.8137870232264202
117,15,-1.7803471088409424
120,15,-1.7602805031670465
123,15,-1.7411944998635187
126,15,-1.7028408580356174
129,15,-1.683344456884596
132,15,-1.6489647229512532
135,15,-1.6051439841588337
138,15,-1.5680770079294841
141,15,-1.5251843399471707
144,15,-1.4968242115444608
147,15,-1.4707261853747897
150,15,-1.4536732037862141
153,15,-1.4293006128735013
156,15,-1.4084724717670016
159,15,-1.3750617106755574
162,15,-1.354157222641839
165,15,-1.3374475770526462
168,15,-1.3080878920025296
171,15,-1.2866540749867756
174,15,-1.2527215745713975
177,15,-1.233552422788408
180,15,-1.2113674812846713
183,15,-1.1706982652346294
186,15,-1.1507758034600153
189,15,-1.1243208911683824
192,15,-1.0928981436623468
195,15,-1.0611971153153315
198,15,-1.001819908618927
201,15,-0.9598586228158739
204,15,-0.909479988945855
207,15,-0.8858213027318319
210,15,-0.8753659857643975
213,15,-0.8689326577716403
216,15,-0.8454646004570855
219,15,-0.8134732378853692
222,15,-0.788241876496209
225,15,-0.7810010777579414
228,15,-0.762144558959537
231,15,-0.7432036466068692
234,15,-0.7300434311230978
237,15,-0.7139036357402802
240,15,-0.7108110653029548
243,15,-0.7161436478296915
246,15,-0.7229155401388804
249,15,-0.732230567269855
252,15,-0.7423884438143836
255,15,-0.763165659374661
258,15,-0.7666414711210463
261,15,-0.7536604404449463
264,15,-0.6883323788642883
267,15,-0.6321048637231191
270,15,-0.6196239292621613
273,15,-0.6545763909816742
276,15,-0.7007722391022576
279,15,-0.7337218787935045
282,15,-0.7782875431908501
285,15,-0.8506327072779337
288,15,-0.9460059271918403
291,15,-1.0646546085675557
294,15,-1.2165810995631747
297,15,-1.4149678150812786
300,15,-1.6789613034990098
303,15,-1.9962996906704373
306,15,-2.337905486424764
309,15,-2.655365096198188
312,15,-2.9207900630103216
315,15,-3.102597157160441
318,15,-3.253600491417779
321,15,-3.3699444929758706
324,15,-3.5194780826568604
327,15,-3.2713560263315835
330,15,-0.4117453893025716
333,15,0.0
336,15,0.0
339,15,0.0
341,15,0.0
3,18,0.0
6,18,0.0
9,18,0.0
12,18,0.0
15,18,0.0
18,18,0.0
21,18,0.0
24,18,-0.5843819512261285
27,18,-4.61406675974528
30,18,-5.019721984863281
33,18,-4.898677508036296
36,18,-4.765006171332465
39,18,-4.615252706739637
42,18,-4.462145434485541
45,18,-4.265017668406169
48,18,-3.9567709234025745
51,18,-3.5913407802581787
54,18,-3.240945259730021
57,18,-2.927439716127184
60,18,-2.6650449170006647
63,18,-2.429879983266195
66,18,-2.2215938170750937
69,18,-2.0375154548221164
72,18,-1.8789515495300293
75,18,-1.7760371499591403
78,18,-1.697239187028673
81,18,-1.6131233771642048
84,18,-1.5278873311148748
87,18,-1.4379849698808458
90,18,-1.3776672151353624
93,18,-1.3256152470906575
96,18,-1.2885083489947848
99,18,-1.2567878166834514
102,18,-1.2480318281385634
105,18,-1.2405257357491388
108,18,-1.2387347883648343
111,18,-1.205869608455234
114,18,-1.1719765332010057
117,18,-1.116834236515893
120,18,-1.0856968694263034
123,18,-1.062071873082055
126,18,-1.0340757105085585
129,18,-1.0104550189442105
132,18,-0.98243162367079
135,18,-0.9374340706401401
138,18,-0.9000907805230882
141,18,-0.8630145390828451
144,18,-0.8215880923800998
147,18,-0.7898922032780118
150,18,-0.7509666813744439
153,18,-0.7226092351807488
156,18,-0.6958602070808411
159,18,-0.6757566498385535
162,18,-0.6535883314079709
165,18,-0.6468653910689883
168,18,-0.6195213198661804
171,18,-0.5896252691745758
174,18,-0.5345604916413625
177,18,-0.4936896678474214
180,18,-0.45564813911914825
183,18,-0.41198540727297467
186,18,-0.39300915433300865
189,18,-0.36431027866072124
192,18,-0.34408122301101685
195,18,-0.3189975660708215
198,18,-0.26610822830763126
201,18,-0.22917073214840558
204,18,-0.16438936938842139
207,18,-0.14561651688483027
210,18,-0.12855897761053509
213,18,-0.10786006516880459
216,18,-0.10290892256630792
219,18,-0.08080198615789413
222,18,-0.05041253276997142
225,18,-0.02531470161759191
228,18,0.02649449950291051
231,18,0.032554460482464895
234,18,0.04595822675360574
237,18,0.033314903991089925
240,18,0.022370338026020262
243,18,0.020035530130068462
246,18,-0.0012784755478302638
249,18,-0.015988115609313052
252,18,-0.04861049892173873
255,18,-0.0845089198814498
258,18,-0.08929653796884748
261,18,-0.08069691393110487
264,18,-0.05120408824748463
267,18,-0.05171942710876465
270,18,-0.07965284565256701
273,18,-0.14460471453559068
276,18,-0.1892101669477092
279,18,-0.24328232308228812
282,18,-0.2961425483226776
285,18,-0.3755885776546266
288,18,-0.4772712157832252
291,18,-0.5866400235229068
294,18,-0.7103524141841464
297,18,-0.8594976332452562
300,18,-1.0717729131380718
303,18,-1.3341567251417372
306,18,-1.6556172106001112
309,18,-2.0424594614240856
312,18,-2.4697975052727594
315,18,-2.794763538572523
318,18,-3.0510712729560003
321,18,-3.2546660635206432
324,18,-3.3848977088928223
327,18,-3.5148950947655573
330,18,-3.273298740386963
333,18,-0.4151761266920302
336,18,0.0
339,18,0.0
341,18,0.0
3,21,0.0
6,21,0.0
9,21,0.0
12,21,0.0
15,21,0.0
18,21,0.0
21,21,-0.5831641621059842
24,21,-4.599880377451579
27,21,-5.013227939605713
30,21,-4.880353132883708
33,21,-4.7719765239291725
36,21,-4.590437518225776
39,21,-4.367661423153347
42,21,-4.08987553914388
45,21,-3.72380354669359
48,21,-3.3213508129119873
51,21,-2.9160179562038846
54,21,-2.5883276992373996
57,21,-2.3098755412631564
60,21,-2.0747779740227594
63,21,-1.8920909431245592
66,21,-1.7291025718053181
69,21,-1.5984696679645114
72,21,-1.496043774816725
75,21,-1.4081642495261297
78,21,-1.3376405768924289
81,21,-1.259994109471639
84,21,-1.1631536351309881
87,21,-1.081276191605462
90,21,-1.0031718479262457
93,21,-0.9276442461543613
96,21,-0.8652759525511
99,21,-0.7996382448408339
102,21,-0.7653138438860575
105,21,-0.7609526779916551
108,21,-0.7485749920209249
111,21,-0.7360677189297147
114,21,-0.6822132666905721
117,21,-0.6232273711098565
120,21,-0.5756678018305037
123,21,-0.5283140043417612
126,21,-0.49043986532423234
129,21,-0.43553906348016524
132,21,-0.3908204469415877
135,21,-0.35372020304203033
138,21,-0.324826932615704
141,21,-0.3100336194038391
144,21,-0.27341363165113663
147,21,-0.24227210465404722
150,21,-0.18511656516542038
153,21,-0.14774153692026934
156,21,-0.12232198069492976
159,21,-0.09130425254503886
162,21,-0.05907564817203416
165,21,-0.022316914776133165
168,21,0.003556471085175872
171,21,0.04011120481623544
174,21,0.0861223042011261
177,21,0.13898357624808946
180,21,0.1768244930749966
183,21,0.21559912214676538
186,21,0.239268625775973
189,21,0.28063126156727475
192,21,0.3195666977100902
195,21,0.36045847336451214
198,21,0.3925711280769772
201,21,0.39918462600972915
204,21,0.4111495299471749
207,21,0.4404883219136132
210,21,0.4827186067899068
213,21,0.5289954013294644
216,21,0.5470328099197812
219,21,0.5671477119127909
222,21,0.6074622306558821
225,21,0.6497535010178884
228,21,0.6720009909735786
231,21,0.6671181850963168
234,21,0.659946494632297
237,21,0.632245401541392
240,21,0.6043467157416873
243,21,0.5900738173060947
246,21,0.5583763453695509
249,21,0.5383184519078996
252,21,0.49734360641903347
255,21,0.4586022098859151
258,21,0.44563161664538914
261,21,0.4369993739657932
264,21,0.40016228291723466
267,21,0.3395894269148509
270,21,0.2634208682510588
273,21,0.20265128215154013
276,21,0.14778249628014034
279,21,0.07166025021837817
282,21,0.005137527671953042
285,21,-0.0613375856127176
288,21,-0.14613152336743143
291,21,-0.24357760614818996
294,21,-0.3567762076854706
297,21,-0.4639822377098931
300,21,-0.6184786425696479
303,21,-0.8316361440552605
306,21,-1.0872003767225478
309,21,-1.4185902542538114
312,21,-1.8490761253568861
315,21,-2.3141566117604575
318,21,-2.709731843736437
321,21,-3.0404941770765515
324,21,-3.273301839828491
327,21,-3.3941388660007052
330,21,-3.536572641796536
333,21,-2.8679655922783747
336,21,0.0
339,21,0.0
341,21,0.0
3,24,0.0
6,24,0.0
9,24,0.0
12,24,0.0
15,24,0.0
18,24,-0.5858780013190376
21,24,-4.611207962036133
24,24,-5.010422865549724
27,24,-4.887818760342068
30,24,-4.758971161312527
33,24,-4.558752483791775
36,24,-4.2793031268649635
39,24,-3.929036113950941
42,24,-3.4867917696634927
45,24,-3.056604544321696
48,24,-2.6838000615437827
51,24,-2.3291097482045493
54,24,-2.0566889444986978
57,24,-1.8164645036061604
60,24,-1.6255363755755954
63,24,-1.4804707368214924
66,24,-1.3548292186525133
69,24,-1.262949718369378
72,24,-1.212755070792304
75,24,-1.1560608545939128
78,24,-1.0844540198644002
81,24,-1.014980607562595
84,24,-0.9167148470878601
87,24,-0.8325232134924995
90,24,-0.749246683385637
93,24,-0.6573275393909879
96,24,-0.5820673041873508
99,24,-0.5054293539788988
102,24,-0.4591919283072154
105,24,-0.4291984869374169
108,24,-0.4097016453742981
111,24,-0.39231551355785793
114,24,-0.3380039980014165
117,24,-0.2807935443189409
120,24,-0.2030170319808854
123,24,-0.14463476753897136
126,24,-0.08697226327947444
129,24,-0.033481522359781794
132,24,0.022908687067683786
135,24,0.05984109453856945
138,24,0.10154476769578953
141,24,0.14063956710096034
144,24,0.18586005311873224
147,24,0.2317788013153606
150,24,0.2751796667774518
153,24,0.3127463046047423
156,24,0.3482054654094908
159,24,0.38282931844393414
162,24,0.4232137269443936
165,24,0.48081487748357987
168,24,0.5263508127795326
171,24,0.5740194618701935
174,24,0.6157871319188012
177,24,0.6455157134268019
180,24,0.6809371444914076
183,24,0.7085908651351929
186,24,0.7548763089709811
189,24,0.7899112237824334
192,24,0.8358136812845866
195,24,0.8645923733711243
198,24,0.8791960808965895
201,24,0.9013988706800673
204,24,0.9108493460549248
207,24,0.9568630523151822
210,24,0.9980686770545112
213,24,1.0265310009320576
216,24,1.0538276500172086
219,24,1.0794417262077332
222,24,1.098545061217414
225,24,1.1304216848479376
228,24,1.1262416905826993
231,24,1.1311951014730666
234,24,1.120002978377872
237,24,1.1068718896971808
240,24,1.0807957185639276
243,24,1.0534307029512193
246,24,1.0139961971176996
249,24,0.9675315684742398
252,24,0.925606926282247
255,24,0.8953475223647224
258,24,0.8589047259754605
261,24,0.8059724701775445
264,24,0.7226506471633911
267,24,0.6299208799997965
270,24,0.5314493642912971
273,24,0.4515409568945567
276,24,0.3597240183088515
279,24,0.24988295303450692
282,24,0.17415961457623375
285,24,0.11525045293900701
288,24,0.04102749662059876
291,24,-0.03701251279562712
294,24,-0.11880356280340089
297,24,-0.17820908625920615
300,24,-0.2732907831668854
303,24,-0.4452752470970154
306,24,-0.6299754546748267
309,24,-0.8936308489905463
312,24,-1.2690956327650282
315,24,-1.7184399366378784
318,24,-2.2160214450624256
321,24,-2.711574660407172
324,24,-3.0620094670189753
327,24,-3.290202008353339
330,24,-3.421889967388577
333,24,-3.56569152408176
336,24,-2.061282237370809
339,24,0.0
341,24,0.0
3,27,0.0
6,27,0.0
9,27,0.0
12,27,0.0
15,27,-0.5899723900689019
18,27,-4.63056829240587
21,27,-5.030232323540582
24,27,-4.899372418721517
27,27,-4.7740254402160645
30,27,-4.546119795905219
33,27,-4.245406680636936
36,27,-3.81537127494812
39,27,-3.344129694832696
42,27,-2.885027673509386
45,27,-2.4590225219726562
48,27,-2.111267367998759
51,27,-1.820756369166904
54,27,-1.6061035924487643
57,27,-1.4388884041044447
60,27,-1.3076042466693454
63,27,-1.201104720433553
66,27,-1.1337507565816243
69,27,-1.0801751613616943
72,27,-1.0407921274503071
75,27,-0.9946822391615974
78,27,-0.9265188508563571
81,27,-0.8616693682140775
84,27,-0.7750484546025594
87,27,-0.7023243837886386
90,27,-0.6232379211319817
93,27,-0.531822661558787
96,27,-0.4426024655501048
99,27,-0.357604722181956
102,27,-0.2714702801571952
105,27,-0.18693800684478548
108,27,-0.13230356160137388
111,27,-0.09642357125671373
114,27,-0.05801270736588372
117,27,-0.006652625588079293
120,27,0.06970616336911917
123,27,0.1376117600335015
126,27,0.19495424876610437
129,27,0.24934778610865274
132,27,0.2913037985563278
135,27,0.34605417980088127
138,27,0.3956761790646447
141,27,0.45991942286491394
144,27,0.5232100552982755
147,27,0.5866511762142181
150,27,0.6476596196492513
153,27,0.6935589379734464
156,27,0.7484412325753106
159,27,0.7802384694417318
162,27,0.8267359137535095
165,27,0.8655789825651381
168,27,0.9150659441947937
171,27,0.9748747746149699
174,27,1.0389651589923434
177,27,1.075841334131029
180,27,1.1042848825454712
183,27,1.1447715030776129
186,27,1.202967988120185
189,27,1.2310431136025324
192,27,1.2539584901597765
195,27,1.2648481395509508
198,27,1.280911644299825
201,27,1.3195369376076593
204,27,1.3488238917456732
207,27,1.384782870610555
210,27,1.4020408391952515
213,27,1.4209295643700495
216,27,1.4364511436886258
219,27,1.4519691732194688
222,27,1.4491349856058757
225,27,1.456654840045505
228,27,1.4505388736724854
231,27,1.457569228278266
234,27,1.4439112345377605
237,27,1.4374849134021335
240,27,1.4136549101935492
243,27,1.3624985880321927
246,27,1.3171926074557834
249,27,1.2672460344102647
252,27,1.236356947157118
255,27,1.2000274790657892
258,27,1.1292218367258708
261,27,1.037995543744829
264,27,0.9276420341597663
267,27,0.8027635216712952
270,27,0.6745798720253838
273,27,0.5453877548376719
276,27,0.4264776408672333
279,27,0.3107791046301524
282,27,0.2316327624850803
285,27,0.15876353283723196
288,27,0.10335131320688459
291,27,0.06142283644941118
294,27,0.013784553959137864
297,27,-0.014112082374696102
300,27,-0.07269211837814914
303,27,-0.17308807455831104
306,27,-0.3005784981780582
309,27,-0.49599720372094047
312,27,-0.7883816295199924
315,27,-1.1799559460745916
318,27,-1.6551975806554158
321,27,-2.2433928781085544
324,27,-2.748074107699924
327,27,-3.095348490609063
330,27,-3.3146359655592175
333,27,-3.4508297443389893
336,27,-3.619221872753567
339,27,0.0
341,27,0.0
3,30,0.0
6,30,0.0
9,30,0.0
12,30,0.0
15,30,-3.493955612182617
18,30,-5.063553704155816
21,30,-4.913818995157878
24,30,-4.779417090945774
27,30,-4.556006908416748
30,30,-4.22912351290385
33,30,-3.7662067678239612
36,30,-3.2467631234063044
39,30,-2.7805648114946155
42,30,-2.3320120175679526
45,30,-1.9337888426250882
48,30,-1.6587552494472928
51,30,-1.4567939970228407
54,30,-1.2799223926332262
57,30,-1.1654274463653564
60,30,-1.1073627207014296
63,30,-1.0596221685409546
66,30,-1.0368279351128473
69,30,-1.0047694775793288
72,30,-0.9744913379351298
75,30,-0.9263157248497009
78,30,-0.8684115078714159
81,30,-0.8092852234840393
84,30,-0.7282033960024515
87,30,-0.6571703950564066
90,30,-0.5698645247353448
93,30,-0.4712536467446221
96,30,-0.3629840513070424
99,30,-0.2578755070765813
102,30,-0.15515729039907455
105,30,-0.04905673282013999
108,30,0.06018955105294784
111,30,0.13398382109072474
114,30,0.17587975081470278
117,30,0.20822823461559084
120,30,0.24608343674076927
123,30,0.32919156551361084
126,30,0.40202900767326355
129,30,0.4805740581618415
132,30,0.5390002462599013
135,30,0.5977016356256273
138,30,0.6533129480150011
141,30,0.7182111475202773
144,30,0.7841738329993354
147,30,0.8474589321348402
150,30,0.9030235542191399
153,30,0.9640291068289015
156,30,1.035410636001163
159,30,1.1006290581491258
162,30,1.161818438106113
165,30,1.1986069944169786
168,30,1.2512366241878934
171,30,1.2995187706417508
174,30,1.3954717053307428
177,30,1.4404144154654608
180,30,1.4877931541866727
183,30,1.5106470319959853
186,30,1.5274732377794054
189,30,1.5470828347735934
192,30,1.5607121653027005
195,30,1.6054928700129192
198,30,1.6419940524631076
201,30,1.6729871829350789
204,30,1.6929143137402005
207,30,1.699087036980523
210,30,1.7004238367080688
213,30,1.7149671448601618
216,30,1.7280109723409016
219,30,1.750518216027154
222,30,1.7526600228415594
225,30,1.745594448513455
228,30,1.7426162163416545
231,30,1.73465715514289
234,30,1.713687260945638
237,30,1.6841777430640326
240,30,1.6500327322218153
243,30,1.5990245739618938
246,30,1.560527006785075
249,30,1.5228217707739935
252,30,1.4657437668906317
255,30,1.4018909401363797
258,30,1.2989581161075168
261,30,1.1814013057284884
264,30,1.03462419907252
267,30,0.8657130731476678
270,30,0.7064457204606798
273,30,0.5618085530069139
276,30,0.4367269476254781
279,30,0.319799221224255
282,30,0.23374598224957785
285,30,0.15283862418598598
288,30,0.10769856721162796
291,30,0.0692684439321359
294,30,0.034147046920326024
297,30,0.02598334103822708
300,30,0.015531316166743636
303,30,-0.01860783031831185
306,30,-0.09706811317139202
309,30,-0.22854939848184586
312,30,-0.43322959211137557
315,30,-0.7408969468540616
318,30,-1.157481657134162
321,30,-1.700818207528856
324,30,-2.319769779841105
327,30,-2.818295849694146
330,30,-3.135385751724243
333,30,-3.328066772884793
336,30,-3.491430547502306
339,30,0.0
341,30,0.0
3,33,0.0
6,33,0.0
9,33,0.0
12,33,-1.754576947953966
15,33,-5.122872776455349
18,33,-4.946809715694851
21,33,-4.799515088399251
24,33,-4.5834436946445045
27,33,-4.269716368781196
30,33,-3.777485211690267
33,33,-3.208874808417426
36,33,-2.6910723050435386
39,33,-2.2524566650390625
42,33,-1.861044512854682
45,33,-1.5321775145000882
48,33,-1.3169540961583455
51,33,-1.1708042091793485
54,33,-1.051210085550944
57,33,-0.9875980218251547
60,33,-0.9740632971127828
63,33,-0.9659552706612481
66,33,-0.9614499078856574
69,33,-0.9489352636867099
72,33,-0.9287179576026069
