-0.7713824029304028, -2.301269674834437, -3.8716859008928575, -1.4591358643101482, -3.505383194594595, -6.278984699176955, -2.2177628843825663, -5.454990612605042, -8.835175720183486 | -2.420318566005084
-2.301269674834437, -3.8716859008928575, -4.984974217391304, -3.505383194594595, -6.278984699176955, -8.147641271005917, -5.454990612605042, -8.835175720183486, -11.154369334258524 | -1.0861778344291333
-3.8716859008928575, -4.984974217391304, -5.215905389781623, -6.278984699176955, -8.147641271005917, -8.807580295687885, -8.835175720183486, -11.154369334258524, -12.240498009218438 | -0.5430896406520411
-4.984974217391304, -5.215905389781623, -5.166075594327991, -8.147641271005917, -8.807580295687885, -8.711132205311971, -11.154369334258524, -12.240498009218438, -12.277526803017604 | -0.6343603734744196
-5.215905389781623, -5.166075594327991, -5.177893824640657, -8.807580295687885, -8.711132205311971, -8.760602570719604, -12.240498009218438, -12.277526803017604, -12.278116129431163 | -1.010908270480635
-5.166075594327991, -5.177893824640657, -5.155728541152262, -8.711132205311971, -8.760602570719604, -8.780737076351631, -12.277526803017604, -12.278116129431163, -12.296901699669966 | -1.1287793442996945
-5.177893824640657, -5.155728541152262, -5.189106423784226, -8.760602570719604, -8.780737076351631, -8.735403265586035, -12.278116129431163, -12.296901699669966, -12.260891175467776 | -1.2452767636390074
-5.155728541152262, -5.189106423784226, -5.173292897741273, -8.780737076351631, -8.735403265586035, -8.720657543251148, -12.296901699669966, -12.260891175467776, -12.234236434563758 | -1.3947873624271885
-5.189106423784226, -5.173292897741273, -5.220117560380479, -8.735403265586035, -8.720657543251148, -8.753432096600331, -12.260891175467776, -12.234236434563758, -12.228981040016672 | -1.4921897378981892
-5.173292897741273, -5.220117560380479, -5.258856697416975, -8.720657543251148, -8.753432096600331, -8.75897165873667, -12.234236434563758, -12.228981040016672, -12.208445948297086 | -1.5379454586352272
-5.220117560380479, -5.258856697416975, -5.204385662111801, -8.753432096600331, -8.75897165873667, -8.768121978485727, -12.228981040016672, -12.208445948297086, -12.281817233990148 | -1.5771432368539284
-5.258856697416975, -5.204385662111801, -5.197548137385512, -8.75897165873667, -8.768121978485727, -8.77220448294737, -12.208445948297086, -12.281817233990148, -12.253698050748753 | -1.608756479998155
-5.204385662111801, -5.197548137385512, -5.183007730816578, -8.768121978485727, -8.77220448294737, -8.789263092783505, -12.281817233990148, -12.253698050748753, -12.257692214227308 | -1.6093442294258864
-5.197548137385512, -5.183007730816578, -5.226834221077654, -8.77220448294737, -8.789263092783505, -8.544848251965409, -12.253698050748753, -12.257692214227308, -11.6901972004717 | -1.5242767646330646
-5.183007730816578, -5.226834221077654, -4.397002056408129, -8.789263092783505, -8.544848251965409, -7.218950337295082, -12.257692214227308, -11.6901972004717, -9.985889934166666 | -1.455352769396416
-5.226834221077654, -4.397002056408129, -3.0969409318550567, -8.544848251965409, -7.218950337295082, -4.793200332907076, -11.6901972004717, -9.985889934166666, -7.233321255283179 | -1.9340533525187904
-4.397002056408129, -3.0969409318550567, -1.4815321104718069, -7.218950337295082, -4.793200332907076, -2.4591595922746783, -9.985889934166666, -7.233321255283179, -3.75079137086397 | -3.076106405054429
-3.0969409318550567, -1.4815321104718069, -0.1057937, -4.793200332907076, -2.4591595922746783, -0.795047970909091, -7.233321255283179, -3.75079137086397, -1.47248030548926 | -3.9685676398256207
-1.4591358643101482, -3.505383194594595, -6.278984699176955, -2.2177628843825663, -5.454990612605042, -8.835175720183486, -3.346918962054604, -7.627199581120943, -11.319826954147562 | -1.3516620468160192
-3.505383194594595, -6.278984699176955, -8.147641271005917, -5.454990612605042, -8.835175720183486, -11.154369334258524, -7.627199581120943, -11.319826954147562, -14.028866932926828 | 0.0265817200499087
-6.278984699176955, -8.147641271005917, -8.807580295687885, -8.835175720183486, -11.154369334258524, -12.240498009218438, -11.319826954147562, -14.028866932926828, -15.52841852631579 | 0.4546051566360783
-8.147641271005917, -8.807580295687885, -8.711132205311971, -11.154369334258524, -12.240498009218438, -12.277526803017604, -14.028866932926828, -15.52841852631579, -15.80251986600083 | 0.5200820132946888
-8.807580295687885, -8.711132205311971, -8.760602570719604, -12.240498009218438, -12.277526803017604, -12.278116129431163, -15.52841852631579, -15.80251986600083, -15.749603623872028 | 0.2473168410589599
-8.711132205311971, -8.760602570719604, -8.780737076351631, -12.277526803017604, -12.278116129431163, -12.296901699669966, -15.80251986600083, -15.749603623872028, -15.741337183964184 | 0.0902382415880432
-8.760602570719604, -8.780737076351631, -8.735403265586035, -12.278116129431163, -12.296901699669966, -12.260891175467776, -15.749603623872028, -15.741337183964184, -15.737120116757664 | -0.0063225787219371
-8.780737076351631, -8.735403265586035, -8.720657543251148, -12.296901699669966, -12.260891175467776, -12.234236434563758, -15.741337183964184, -15.737120116757664, -15.755678439731204 | -0.116210224808153
-8.735403265586035, -8.720657543251148, -8.753432096600331, -12.260891175467776, -12.234236434563758, -12.228981040016672, -15.737120116757664, -15.755678439731204, -15.712611675177898 | -0.243047680233828
-8.720657543251148, -8.753432096600331, -8.75897165873667, -12.234236434563758, -12.228981040016672, -12.208445948297086, -15.755678439731204, -15.712611675177898, -15.740766579427625 | -0.3550443678304866
-8.753432096600331, -8.75897165873667, -8.768121978485727, -12.228981040016672, -12.208445948297086, -12.281817233990148, -15.712611675177898, -15.740766579427625, -15.72898995152013 | -0.4484636482877918
