-7.038163595031151, -12.455556602825926, -13.97009462426309, -7.629487892761204, -14.19032383910749, -16.13641649617347, -8.350054347431016, -15.89610024709269, -18.24483871402961 | 0.3147097156187813
-12.455556602825926, -13.97009462426309, -13.942336478668295, -14.19032383910749, -16.13641649617347, -16.090055849836528, -15.89610024709269, -18.24483871402961, -18.21501517869436 | 0.485186565757659
-13.97009462426309, -13.942336478668295, -13.978574349723598, -16.13641649617347, -16.090055849836528, -16.13616117083406, -18.24483871402961, -18.21501517869436, -18.229867779368963 | 0.2892966993569784
-13.942336478668295, -13.978574349723598, -13.70802369692466, -16.090055849836528, -16.13616117083406, -15.735787795479256, -18.21501517869436, -18.229867779368963, -17.69129120119863 | -0.0422581828256161
-13.978574349723598, -13.70802369692466, -9.67804281036137, -16.13616117083406, -15.735787795479256, -10.697975684630494, -18.229867779368963, -17.69129120119863, -11.90121992147195 | -0.3536812317749866
-13.70802369692466, -9.67804281036137, -4.280636411907852, -15.735787795479256, -10.697975684630494, -4.654173330557869, -17.69129120119863, -11.90121992147195, -5.0183544510987685 | -1.4229269240617144
-9.67804281036137, -4.280636411907852, -3.9195104085877865, -10.697975684630494, -4.654173330557869, -4.282588457013575, -11.90121992147195, -5.0183544510987685, -4.631676070601367 | -1.5079591313491378
-7.629487892761204, -14.19032383910749, -16.13641649617347, -8.350054347431016, -15.89610024709269, -18.24483871402961, -9.15248334476778, -17.541234981468655, -20.3409985331334 | 0.5795946643844071
-14.19032383910749, -16.13641649617347, -16.090055849836528, -15.89610024709269, -18.24483871402961, -18.21501517869436, -17.541234981468655, -20.3409985331334, -20.33375413290511 | 0.9121864444588402
-16.13641649617347, -16.090055849836528, -16.13616117083406, -18.24483871402961, -18.21501517869436, -18.229867779368963, -20.3409985331334, -20.33375413290511, -20.31837051488718 | 0.7709088956317965
-16.090055849836528, -16.13616117083406, -15.735787795479256, -18.21501517869436, -18.229867779368963, -17.69129120119863, -20.33375413290511, -20.31837051488718, -19.564873664822315 | 0.3507269695875609
-16.13616117083406, -15.735787795479256, -10.697975684630494, -18.229867779368963, -17.69129120119863, -11.90121992147195, -20.31837051488718, -19.564873664822315, -13.205484860527733 | -0.0715482144028133
-15.735787795479256, -10.697975684630494, -4.654173330557869, -17.69129120119863, -11.90121992147195, -5.0183544510987685, -19.564873664822315, -13.205484860527733, -5.376083442142174 | -1.3216651277411522
-10.697975684630494, -4.654173330557869, -4.282588457013575, -11.90121992147195, -5.0183544510987685, -4.631676070601367, -13.205484860527733, -5.376083442142174, -4.978812109133032 | -1.43587404563605
-8.350054347431016, -15.89610024709269, -18.24483871402961, -9.15248334476778, -17.541234981468655, -20.3409985331334, -9.998837998188858, -19.160913131735835, -22.38274282054968 | 0.7285568048254388
-15.89610024709269, -18.24483871402961, -18.21501517869436, -17.541234981468655, -20.3409985331334, -20.33375413290511, -19.160913131735835, -22.38274282054968, -22.42721843606078 | 1.2570043944596914
-18.24483871402961, -18.21501517869436, -18.229867779368963, -20.3409985331334, -20.33375413290511, -20.31837051488718, -22.38274282054968, -22.42721843606078, -22.42278389751336 | 1.1730203549775655
-18.21501517869436, -18.229867779368963, -17.69129120119863, -20.33375413290511, -20.31837051488718, -19.564873664822315, -22.42721843606078, -22.42278389751336, -21.440234097872583 | 0.6862673745011489
-18.229867779368963, -17.69129120119863, -11.90121992147195, -20.31837051488718, -19.564873664822315, -13.205484860527733, -22.42278389751336, -21.440234097872583, -14.582396518360737 | 0.0810922607586488
-17.69129120119863, -11.90121992147195, -5.0183544510987685, -19.564873664822315, -13.205484860527733, -5.376083442142174, -21.440234097872583, -14.582396518360737, -5.768905478335396 | -1.152320944376168
-11.90121992147195, -5.0183544510987685, -4.631676070601367, -13.205484860527733, -5.376083442142174, -4.978812109133032, -14.582396518360737, -5.768905478335396, -5.332710948640482 | -1.426831278466802
-9.15248334476778, -17.541234981468655, -20.3409985331334, -9.998837998188858, -19.160913131735835, -22.38274282054968, -10.90145263659194, -20.739206222641947, -24.39222205523974 | 0.8190899074317882
-17.541234981468655, -20.3409985331334, -20.33375413290511, -19.160913131735835, -22.38274282054968, -22.42721843606078, -20.739206222641947, -24.39222205523974, -24.54167036472852 | 1.4818789434387984
-20.3409985331334, -20.33375413290511, -20.31837051488718, -22.38274282054968, -22.42721843606078, -22.42278389751336, -24.39222205523974, -24.54167036472852, -24.542860490894327 | 1.491955851061668
-20.33375413290511, -20.31837051488718, -19.564873664822315, -22.42721843606078, -22.42278389751336, -21.440234097872583, -24.54167036472852, -24.542860490894327, -23.26638469548055 | 0.96547913007339
-20.31837051488718, -19.564873664822315, -13.205484860527733, -22.42278389751336, -21.440234097872583, -14.582396518360737, -24.542860490894327, -23.26638469548055, -15.91693369023407 | 0.2023306475974444
-19.564873664822315, -13.205484860527733, -5.376083442142174, -21.440234097872583, -14.582396518360737, -5.768905478335396, -23.26638469548055, -15.91693369023407, -6.206062377913042 | -0.9317476365825074
-13.205484860527733, -5.376083442142174, -4.978812109133032, -14.582396518360737, -5.768905478335396, -5.332710948640482, -15.91693369023407, -6.206062377913042, -5.72635557385035 | -1.4647832386973176
-9.998837998188858, -19.160913131735835, -22.38274282054968, -10.90145263659194, -20.739206222641947, -24.39222205523974, -11.832974713343418, -22.258632389495823, -26.394109174590447 | 0.8642574964450529
-19.160913131735835, -22.38274282054968, -22.42721843606078, -20.739206222641947, -24.39222205523974, -24.54167036472852, -22.258632389495823, -26.394109174590447, -26.645091551081062 | 1.6260487031262414
-22.38274282054968, -22.42721843606078, -22.42278389751336, -24.39222205523974, -24.54167036472852, -24.542860490894327, -26.394109174590447, -26.645091551081062, -26.65762515725057 | 1.7698171141932575
-22.42721843606078, -22.42278389751336, -21.440234097872583, -24.54167036472852, -24.542860490894327, -23.26638469548055, -26.645091551081062, -26.65762515725057, -25.076648875837964 | 1.2006489296795455
-22.42278389751336, -21.440234097872583, -14.582396518360737, -24.542860490894327, -23.26638469548055, -15.91693369023407, -26.65762515725057, -25.076648875837964, -17.212127450093366 | 0.2549573789576375
-21.440234097872583, -14.582396518360737, -5.768905478335396, -23.26638469548055, -15.91693369023407, -6.206062377913042, -25.076648875837964, -17.212127450093366, -6.6689797710435 | -0.8525778257542446
-14.582396518360737, -5.768905478335396, -5.332710948640482, -15.91693369023407, -6.206062377913042, -5.72635557385035, -17.212127450093366, -6.6689797710435, -6.154502920186531 | -1.5073894227005658
-10.90145263659194, -20.739206222641947, -24.39222205523974, -11.832974713343418, -22.258632389495823, -26.394109174590447, -12.793114775529864, -23.75847775505407, -28.38729854633979 | 0.8529316126398969
-20.739206222641947, -24.39222205523974, -24.54167036472852, -22.258632389495823, -26.394109174590447, -26.645091551081062, -23.75847775505407, -28.38729854633979, -28.73214443617393 | 1.7239465699630234
