center_x,center_y,center_z,error
-150.002459,-150.003274,-3.9195104085877865,-1.8232776155464467
-147.002459,-150.003274,-4.282588457013575,-1.6493416488912915
-144.002459,-150.003274,-4.631676070601367,-1.5273926082760576
-141.002459,-150.003274,-4.978812109133032,-1.453456820098879
-138.002459,-150.003274,-5.332710948640482,-1.436884586206844
-135.002459,-150.003274,-5.72635557385035,-1.4491025011045098
-132.002459,-150.003274,-6.154502920186531,-1.4475668720416568
-129.002459,-150.003274,-6.599977720692829,-1.4352335329019492
-126.00245899999999,-150.003274,-7.03940708722766,-1.4421376898598834
-123.00245899999999,-150.003274,-7.493387191545277,-1.4520651952704087
-120.00245899999999,-150.003274,-7.942828326038442,-1.4670348817853223
-117.00245899999999,-150.003274,-8.376087219146722,-1.520325290587691
-114.00245899999999,-150.003274,-8.813915113555568,-1.5866349663630053
-111.00245899999999,-150.003274,-9.232491622160016,-1.6519788899653225
-108.00245899999999,-150.003274,-9.636447226249523,-1.7144149776328248
-105.00245899999999,-150.003274,-10.059056497014925,-1.7385248606034263
-102.00245899999999,-150.003274,-10.463499840290936,-1.765756192135985
-99.00245899999999,-150.003274,-10.838374384916337,-1.7999335616311396
-96.00245899999999,-150.003274,-11.205030149265275,-1.8084040046951815
-93.00245899999999,-150.003274,-11.559218857798706,-1.8052671718615172
-90.00245899999999,-150.003274,-11.91204787365168,-1.7643180289224702
-87.00245899999999,-150.003274,-12.233400369661949,-1.7121384464355776
-84.00245899999999,-150.003274,-12.51614873294246,-1.6580717457981755
-81.00245899999999,-150.003274,-12.769368485079328,-1.5946405650286557
-78.00245899999999,-150.003274,-13.013867911351968,-1.5127067561011938
-75.00245899999999,-150.003274,-13.23435493802945,-1.4290585004324678
-72.00245899999999,-150.003274,-13.428194787935642,-1.355175555206358
-69.00245899999999,-150.003274,-13.588689503016848,-1.278906934595495
-66.00245899999999,-150.003274,-13.712511714546284,-1.2034919980816756
-63.00245899999999,-150.003274,-13.81826333224997,-1.1306552912998074
-60.00245899999999,-150.003274,-13.886879504341866,-1.0674699099762617
-57.00245899999999,-150.003274,-13.948241628826457,-1.0019632687164055
-54.00245899999999,-150.003274,-13.98237510555269,-0.9479953866827109
-51.00245899999999,-150.003274,-14.001708326742914,-0.8981800973114462
-48.00245899999999,-150.003274,-14.00727759423465,-0.8554049068374784
-45.00245899999999,-150.003274,-14.009265908166213,-0.8127439024298725
-42.00245899999999,-150.003274,-14.012001620217317,-0.7621160785655176
-39.00245899999999,-150.003274,-14.005942113835273,-0.7167533298133371
-36.00245899999999,-150.003274,-14.004017866651166,-0.662499232156764
-33.00245899999999,-150.003274,-13.987481895612708,-0.625411502426011
-30.002458999999988,-150.003274,-13.981174548613936,-0.579275700610016
-27.002458999999988,-150.003274,-13.97408049787877,-0.5397132726463362
-24.002458999999988,-150.003274,-13.958110501951419,-0.5043982502590196
-21.002458999999988,-150.003274,-13.95167971129342,-0.46502321828423815
-18.002458999999988,-150.003274,-13.949187424906933,-0.41905934058503463
-15.002458999999988,-150.003274,-13.956697148488907,-0.3664076521254809
-12.002458999999988,-150.003274,-13.949742307400932,-0.32344012023046415
-9.002458999999988,-150.003274,-13.940239647058824,-0.28453983374345554
-6.0024589999999876,-150.003274,-13.942200746838395,-0.23280423275559492
-3.0024589999999876,-150.003274,-13.946240212488352,-0.18417129520876585
-0.0024589999999875545,-150.003274,-13.941677582421418,-0.14664889517917457
2.9975410000000124,-150.003274,-13.932459619989526,-0.1263406567781538
5.9975410000000124,-150.003274,-13.937037787973948,-0.08857198997410128
8.997541000000012,-150.003274,-13.927693132185247,-0.06433264420108922
11.997541000000012,-150.003274,-13.944943729636954,-0.015134606794629564
14.997541000000012,-150.003274,-13.943013168596194,0.019242316998870516
17.997541000000012,-150.003274,-13.94344318679399,0.0511228340896817
