center_x,center_y,center_z,error
-167.502459,-167.503274,nan,nan
-162.502459,-167.503274,nan,nan
-157.502459,-167.503274,nan,nan
-152.502459,-167.503274,nan,nan
-147.502459,-167.503274,nan,nan
-142.502459,-167.503274,nan,nan
-137.502459,-167.503274,nan,nan
-132.502459,-167.503274,nan,nan
-127.50245899999999,-167.503274,nan,nan
-122.50245899999999,-167.503274,nan,nan
-117.50245899999999,-167.503274,-0.15659594999999998,-5.015448020076179
-112.50245899999999,-167.503274,-0.47602073333333333,-4.843843138365215
-107.50245899999999,-167.503274,-0.8714664137931034,-4.58204335786792
-102.50245899999999,-167.503274,-1.1599198258928571,-4.465889439592639
-97.50245899999999,-167.503274,-1.4056656780303032,-4.363907276549519
-92.50245899999999,-167.503274,-1.5893053470790377,-4.286669979844335
-87.50245899999999,-167.503274,-1.749154542253521,-4.200696069657449
-82.50245899999999,-167.503274,-1.6839983925925928,-4.246410819807414
-77.50245899999999,-167.503274,-1.707648743772242,-4.222202365200206
-72.50245899999999,-167.503274,-1.6911399311594202,-4.21375172106022
-67.50245899999999,-167.503274,-1.7174650845070423,-4.162357371978661
-62.50245899999999,-167.503274,-1.718199202166065,-4.120557577581398
-57.50245899999999,-167.503274,-1.6712927810218978,-4.132888396276627
-52.50245899999999,-167.503274,-1.6852139854545456,-4.071217514828505
-47.50245899999999,-167.503274,-1.6840817416974168,-4.049960601278955
-42.50245899999999,-167.503274,-1.6861156604477614,-4.005716946909154
-37.50245899999999,-167.503274,-1.7188863286219083,-3.955519044491402
-32.50245899999999,-167.503274,-1.6968318237410072,-3.93460571067765
-27.502458999999988,-167.503274,-1.683270487719298,-3.9031489953871654
-22.502458999999988,-167.503274,-1.704302817204301,-3.861339888189244
-17.502458999999988,-167.503274,-1.6809386133828998,-3.869299739159917
-12.502458999999988,-167.503274,-1.7071953405797102,-3.80274324039213
-7.5024589999999876,-167.503274,-1.666517236162362,-3.809662261708028
-2.5024589999999876,-167.503274,-1.703550288888889,-3.7362731023939393
2.4975410000000124,-167.503274,-1.7203861198501873,-3.708704138013806
7.4975410000000124,-167.503274,-1.7232301743772243,-3.6589169458437714
12.497541000000012,-167.503274,-1.6693141731448764,-3.698529260275552
17.497541000000012,-167.503274,-1.6814029671532849,-3.662839345005961
22.497541000000012,-167.503274,-1.6671070228136882,-3.6439382279297883
27.497541000000012,-167.503274,-1.6837507725631768,-3.5992646957634684
32.49754100000001,-167.503274,-1.6995450424028269,-3.532231518361577
37.49754100000001,-167.503274,-1.7162067608695653,-3.4865143522300364
42.49754100000001,-167.503274,-1.687312737410072,-3.506986189668264
47.49754100000001,-167.503274,-1.7189240107142858,-3.445167488000644
52.49754100000001,-167.503274,-1.6622331913357402,-3.46821307738435
57.49754100000001,-167.503274,-1.6557449039145908,-3.472122863361263
62.49754100000001,-167.503274,-1.7269619583333333,-3.402152814888092
67.49754100000001,-167.503274,-1.7251674356060607,-3.377472298003894
72.49754100000001,-167.503274,-1.7207184079422384,-3.3808494159872167
77.49754100000001,-167.503274,-1.6593373979238755,-3.4478215710193965
82.49754100000001,-167.503274,-1.7134434673913044,-3.3928590975003425
87.49754100000001,-167.503274,-1.6970016789667899,-3.390481882464575
